sku,current_name,make,retained_model_folder,review_status,publication_decision,approved_part_name,approved_model,verified_oem,catalog_page,pdf_page,source_url,evidence_notes,approved_for_publication
PGE-KIK-037,Powder Inlet Gasket For Kikusui,Kikusui,general,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-038,Pre Compression Adjustment Shaft,Kikusui,general,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-039,Pre Compression Lower Roll Shaft,Kikusui,general,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-040,Pre Compression Upper Roll Shaft,Kikusui,general,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-041,Pre Pressure Adjusting Worm Wheel,Kikusui,general,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-042,Product Chute,Kikusui,general,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-043,Proximity Sensor,Kikusui,general,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-044,Pushbutton Switch For Filling Depth,Kikusui,general,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-045,Rear Acrylic Cover,Kikusui,general,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-046,Reject Air Regulator,Kikusui,general,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-047,Reject Chute Cover,Kikusui,general,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-048,Roller Limit Switch,Kikusui,general,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-049,Seal Strip,Kikusui,general,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-050,Selector Switch With Keys,Kikusui,general,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-051,Selector Switch,Kikusui,general,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-052,Tension Pulley Assembly For The Main Drive,Kikusui,general,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-053,Upper Chute Cover,Kikusui,general,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-054,Upper Rejection Chute,Kikusui,general,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-055,Vacuum Hose Kit,Kikusui,general,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-056,Vibration Switch Controller,Kikusui,general,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-057,Vibration Switch,Kikusui,general,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-058,Bronze Ejection Cam,Kikusui,libra,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-059,Cover For Tail Over Die,Kikusui,libra,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-060,Discharge Tube,Kikusui,libra,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-061,Ejection Cam Base,Kikusui,libra,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-062,Front Die Table Cover,Kikusui,libra,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-063,Idf Base Scraper,Kikusui,libra,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-064,Idf Exit Plate,Kikusui,libra,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-065,Inlet Flange,Kikusui,libra,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-066,Left Side Acrylic Cover,Kikusui,libra,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-067,Lower Fill Cam Guide,Kikusui,libra,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-068,Newlite Entrance Plate,Kikusui,libra,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-069,Pipe Feeder,Kikusui,libra,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-070,Powder Inlet Sponge,Kikusui,libra,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-071,Right Side Acrylic Cover,Kikusui,libra,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-072,Tail Over Die Exit Scraper,Kikusui,libra,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-073,Tail Over Die,Kikusui,libra,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-074,Take Off Arm Scraper,Kikusui,libra,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-075,Turret Scraper Long 225Mm,Kikusui,libra,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-076,Turret Scraper Short 135Mm,Kikusui,libra,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-077,Upper Chute Cover With Clasp,Kikusui,libra,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-078,Upper Guide Rail Base,Kikusui,libra,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-079,Vacuum Hose For Lf Acrylic Cover,Kikusui,libra,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-080,Large 40 Tooth Idler Gear,Kikusui,libra-2,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-081,Lexan Dust Cover,Kikusui,libra-2,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-082,Safety Cam,Kikusui,libra-2,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-083,Upper Lowering Cam,Kikusui,libra-2,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-084,Lower Punch Plates,Kikusui,libra-36-station,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-085,Upper Punch Plates,Kikusui,libra-36-station,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-086,Fill Cam 4 11Mm,Kikusui,libra-libra-2,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-087,Fill Cam 9 16Mm,Kikusui,libra-libra-2,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-088,Agitator Paddles For Idf,Kikusui,model-unconfirmed,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-KIK-089,Snw Assembly,Kikusui,model-unconfirmed,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/kikusui-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-001,Bushing,Stokes,328,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-002,Dc Motor Controller,Stokes,328,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-003,Die Lock Screw,Stokes,328,exact_name_model_conflict,unresolved,,,,98,165,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,"Exact name occurs in the catalog, but only under a model that conflicts with the retained record model; no OEM number published.",no
PGE-STK-004,Feeder Cover Window,Stokes,328,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-005,Feeder Pan,Stokes,328,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-006,Flanged Idler Pulley,Stokes,328,verified_exact_name_unique_oem,verified,Flanged Idler Pulley,328,085-018-894,35,152,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,"Exact normalized part name and retained model-folder match to the current Stokes catalog index, catalog page 35; OEM 085-018-894. No third-party replacement number is stored or published.",yes
PGE-STK-007,Hold Down Cam,Stokes,328,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-008,Idler Bolt,Stokes,328,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-009,Insert Cam Fill Variant,Stokes,328,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-010,Large Feeder Paddle With Plow,Stokes,328,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-011,Large Stainless Feeder Paddle,Stokes,328,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-012,Leveling Eccentric,Stokes,328,exact_name_model_conflict,unresolved,,,,60,157,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,"Exact name occurs in the catalog, but only under a model that conflicts with the retained record model; no OEM number published.",no
PGE-STK-013,Lower Pull-Down Cam - 1-3/8 Inch Fill,Stokes,328,exact_name_model_conflict,verified,Lower Pull-Down Cam - 1-3/8 Inch Fill,328,B-236-873-009,61,157,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,Exact or normalized-exact part name and model match. OEM B-236-873-009 is independently corroborated in the Natoli catalog index at https://store.natoli.com/catalogs/. No third-party replacement number is published.,yes
PGE-STK-014,Lower Pull-Down Cam - 11/16 Inch Fill,Stokes,328,exact_name_model_conflict,verified,Lower Pull-Down Cam - 11/16 Inch Fill,328,D-236-864-002,61,157,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,Exact or normalized-exact part name and model match. OEM D-236-864-002 is independently corroborated in the Natoli catalog index at https://store.natoli.com/catalogs/. No third-party replacement number is published.,yes
PGE-STK-015,"Lower Pull-Down Cam - 7/8 Inch Fill, Series 33",Stokes,328,no_exact_catalog_match,verified,"Lower Pull-Down Cam - 7/8 Inch Fill, Series 33",328,D-236-865-002,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,Exact or normalized-exact part name and model match. OEM D-236-865-002 is independently corroborated in the Natoli catalog index at https://store.natoli.com/catalogs/. No third-party replacement number is published.,yes
PGE-STK-016,Press Scraper,Stokes,328,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-017,Scraper Support Post,Stokes,328,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-018,Small Feeder Paddle With Plow,Stokes,328,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-019,Small Feeder Paddle,Stokes,328,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-020,Small Stainless Feeder Paddle,Stokes,328,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-021,Sump Cleanout Gasket,Stokes,328,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-022,Upper Roll Thrust Plate,Stokes,328,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-023,Weight Adjustment Handwheel,Stokes,328,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-024,Inverter Ready Motor,Stokes,328-2,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-025,Clutch Shifter Lever Locking Sleeve,Stokes,328-new-style,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-026,Oil Pump,Stokes,328-new-style,exact_name_model_conflict,unresolved,,,,60,157,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,"Exact name occurs in the catalog, but only under a model that conflicts with the retained record model; no OEM number published.",no
PGE-STK-027,Pressure Roller,Stokes,328-new-style,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-028,Pump Mounting Bracket,Stokes,328-new-style,exact_name_model_conflict,unresolved,,,,60,157,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,"Exact name occurs in the catalog, but only under a model that conflicts with the retained record model; no OEM number published.",no
PGE-STK-029,Dust Box,Stokes,747,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-030,D Tooling Dwell Cam,Stokes,757-genesis,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-031,Dwell Cam,Stokes,757-genesis,exact_name_model_conflict,unresolved,,,,161,179,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,"Exact name occurs in the catalog, but only under a model that conflicts with the retained record model; no OEM number published.",no
PGE-STK-032,Front Ejection Cam,Stokes,757-genesis,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-033,Lower Pre Compression Cam,Stokes,757-genesis,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-034,Rear Ejection Cam,Stokes,757-genesis,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-035,Lower Gear Guard,Stokes,b2,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-036,Belt Guard,Stokes,bb2,verified_exact_name_unique_oem,verified,Belt Guard,BB2,D-200-345-13,140,174,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,Exact or normalized-exact part name and model match. OEM D-200-345-13 is independently corroborated in the Natoli catalog index at https://store.natoli.com/catalogs/. No third-party replacement number is published.,yes
PGE-STK-037,Rear Guard Apron - 3 Point,Stokes,bb2,no_exact_catalog_match,verified,Rear Guard Apron - 3 Point,BB2,F-281-781-6,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,Exact or normalized-exact part name and model match. OEM F-281-781-6 is independently corroborated in the Natoli catalog index at https://store.natoli.com/catalogs/. No third-party replacement number is published.,yes
PGE-STK-038,Weight Adjuster Cam,Stokes,bb2,source_conflict,unresolved,,,,150,176,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,Current Natoli catalog OEM field conflicts with the separately sourced PharmParts number; publication withheld pending primary-source confirmation.,no
PGE-STK-039,Hopper,Stokes,bb4,exact_name_model_conflict,unresolved,,,,76,161,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,"Exact name occurs in the catalog, but only under a model that conflicts with the retained record model; no OEM number published.",no
PGE-STK-040,Clutch Plate Assembly Shaft Bearings,Stokes,model-unconfirmed,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-041,Full Oval Punch Set Ipt B,Stokes,model-unconfirmed,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-042,Inverter Ready Tablet Press Motor,Stokes,model-unconfirmed,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
PGE-STK-043,Large Feeder Paddle,Stokes,model-unconfirmed,no_exact_catalog_match,unresolved,,,,,,https://store.natoli.com/wp-content/uploads/stokes-machine-parts-catalog-20260422a-linked.pdf,No exact name-and-model catalog row was found in the supplied current manufacturer-specific catalog index; no OEM number published.,no
