sku,part_name,manufacturer_reference,model_reference,image_path,identity_source,technical_description_status,search_alias_status,landing_page
PGE-MAN-108,High Level Cam Insert Track B,Manesty,Model unresolved,/assets/images/parts/manesty/express/high-level-cam-insert-track-b.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-108/
PGE-MAN-109,High Level Cam Insert Us D,Manesty,Model unresolved,/assets/images/parts/manesty/express/high-level-cam-insert-us-d.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-109/
PGE-MAN-110,High Level Cam Track Tsm D,Manesty,Model unresolved,/assets/images/parts/manesty/express/high-level-cam-track-tsm-d.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-110/
PGE-MAN-111,High Level Cam Track,Manesty,Model unresolved,/assets/images/parts/manesty/express/high-level-cam-track.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-111/
PGE-MAN-112,Inner Dust Nozzle Adaptor,Manesty,EXPRESS,/assets/images/parts/manesty/express/inner-dust-nozzle-adaptor.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-112/
PGE-MAN-113,Knockdown Plate,Manesty,Model unresolved,/assets/images/parts/manesty/express/knockdown-plate.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-113/
PGE-MAN-114,Left Hand Lower Cam Guard,Manesty,Model unresolved,/assets/images/parts/manesty/express/left-hand-lower-cam-guard.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-114/
PGE-MAN-115,Locating Plate,Manesty,Model unresolved,/assets/images/parts/manesty/express/locating-plate.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-115/
PGE-MAN-116,Low Level Cam Track B,Manesty,Model unresolved,/assets/images/parts/manesty/express/low-level-cam-track-b.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-116/
PGE-MAN-117,Low Level Cam Track Tsm D,Manesty,Model unresolved,/assets/images/parts/manesty/express/low-level-cam-track-tsm-d.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-117/
PGE-MAN-118,Lower Dust Nozzle,Manesty,EXPRESS,/assets/images/parts/manesty/express/lower-dust-nozzle.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-118/
PGE-MAN-119,Lower Tamping Spring Housing,Manesty,Model unresolved,/assets/images/parts/manesty/express/lower-tamping-spring-housing.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-119/
PGE-MAN-120,Motor Adjustment Lock Screw,Manesty,Model unresolved,/assets/images/parts/manesty/express/motor-adjustment-lock-screw.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-120/
PGE-MAN-121,Outer Dust Nozzle,Manesty,EXPRESS,/assets/images/parts/manesty/express/outer-dust-nozzle.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-121/
PGE-MAN-122,Plate Under Feeder,Manesty,Express,/assets/images/parts/manesty/express/plate-under-feeder.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-122/
PGE-MAN-123,Powder Recirculation Channel,Manesty,Model unresolved,/assets/images/parts/manesty/express/powder-recirculation-channel.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-123/
PGE-MAN-124,Pressure Roller Bushing,Manesty,Model unresolved,/assets/images/parts/manesty/express/pressure-roller-bushing.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-124/
PGE-MAN-125,Rear Powder Band,Manesty,EXPRESS,/assets/images/parts/manesty/express/rear-powder-band.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-125/
PGE-MAN-126,Remote Weight Adjustment Housing,Manesty,Model unresolved,/assets/images/parts/manesty/express/remote-weight-adjustment-housing.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-126/
PGE-MAN-127,Right Hand Lower Cam Guard,Manesty,Model unresolved,/assets/images/parts/manesty/express/right-hand-lower-cam-guard.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-127/
PGE-MAN-128,Scraper Blade,Manesty,Model unresolved,/assets/images/parts/manesty/express/scraper-blade.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-128/
PGE-MAN-129,Scraper Dust Extraction,Manesty,Model unresolved,/assets/images/parts/manesty/express/scraper-dust-extraction.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-129/
PGE-MAN-130,Tail Over Die Spring,Manesty,EXPRESS,/assets/images/parts/manesty/express/tail-over-die-spring.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-130/
PGE-MAN-131,Tail Over Die,Manesty,EXPRESS,/assets/images/parts/manesty/express/tail-over-die.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-131/
PGE-MAN-132,Take Off Plate,Manesty,EXPRESS,/assets/images/parts/manesty/express/take-off-plate.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-132/
PGE-MAN-133,Tamping Roll Bushing,Manesty,Model unresolved,/assets/images/parts/manesty/express/tamping-roll-bushing.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-133/
PGE-MAN-134,Tamping Roll Pin,Manesty,Model unresolved,/assets/images/parts/manesty/express/tamping-roll-pin.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-134/
PGE-MAN-135,Tamping Roll With Bushing Installed,Manesty,Model unresolved,/assets/images/parts/manesty/express/tamping-roll-with-bushing-installed.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-135/
PGE-MAN-136,Thrust Washer,Manesty,Model unresolved,/assets/images/parts/manesty/express/thrust-washer.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-136/
PGE-MAN-137,Upper Cam Track Body,Manesty,Model unresolved,/assets/images/parts/manesty/express/upper-cam-track-body.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-137/
PGE-MAN-138,Upper Lifting Cam B,Manesty,Model unresolved,/assets/images/parts/manesty/express/upper-lifting-cam-b.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-138/
PGE-MAN-139,Upper Lifting Cam Configuration To Be Confirmed,Manesty,Model unresolved,/assets/images/parts/manesty/express/upper-lifting-cam-configuration-to-be-confirmed.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-139/
PGE-MAN-140,Upper Lifting Cam Eu Ipt D,Manesty,Model unresolved,/assets/images/parts/manesty/express/upper-lifting-cam-eu-ipt-d.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-140/
PGE-MAN-141,Upper Lifting Cam Tsm D,Manesty,Model unresolved,/assets/images/parts/manesty/express/upper-lifting-cam-tsm-d.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-141/
PGE-MAN-142,Upper or Lower Pressure Roll,Manesty,Express,/assets/images/parts/manesty/express/upper-lower-pressure-roller.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-142/
PGE-MAN-143,Upper Lowering Cam Tsm D,Manesty,Model unresolved,/assets/images/parts/manesty/express/upper-lowering-cam-tsm-d.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-143/
PGE-MAN-144,Weight Adjusting Sleeve,Manesty,Model unresolved,/assets/images/parts/manesty/express/weight-adjusting-sleeve.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-144/
PGE-MAN-145,Weight Adjusting Wheel,Manesty,Model unresolved,/assets/images/parts/manesty/express/weight-adjusting-wheel.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-145/
PGE-MAN-146,Large Acetal Feeder Paddle,Manesty,Model unresolved,/assets/images/parts/manesty/express-mk-iia/large-acetal-feeder-paddle.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-146/
PGE-MAN-147,Small Acetal Feeder Paddle,Manesty,Model unresolved,/assets/images/parts/manesty/express-mk-iia/small-acetal-feeder-paddle.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-147/
PGE-MAN-148,Feeder Platform Insert,Manesty,Model unresolved,/assets/images/parts/manesty/mk-iia/feeder-platform-insert.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-148/
PGE-MAN-149,Bush in Roll,Manesty,MK I / MK II / Rotapress MK IIA,/assets/images/parts/manesty/mk-series/bush-in-roll.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-149/
PGE-MAN-150,Ejection Cam - Bronze,Manesty,MK I / MK II / Rotapress MK IIA,/assets/images/parts/manesty/mk-series/ejection-cam-bronze.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-150/
PGE-MAN-151,Ejection Cam - Steel,Manesty,MK I / MK II / Rotapress MK IIA,/assets/images/parts/manesty/mk-series/ejection-cam-steel.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-151/
PGE-MAN-152,Pick Up Scraper,Manesty,Model unresolved,/assets/images/parts/manesty/mk-series/pick-up-scraper.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-152/
PGE-MAN-153,Control Cam Ipt B,Manesty,Model unresolved,/assets/images/parts/manesty/mk4/control-cam-ipt-b.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-153/
PGE-MAN-154,First Paddle Stainless Steel,Manesty,Model unresolved,/assets/images/parts/manesty/mkiv/first-paddle-stainless-steel.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-154/
PGE-MAN-155,Feed Frame Cover,Manesty,Model unresolved,/assets/images/parts/manesty/model-unconfirmed/feed-frame-cover.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-155/
PGE-MAN-156,Automatic Lubricator Reservoir,Manesty,Model unresolved,/assets/images/parts/manesty/model-unspecified/automatic-lubricator-reservoir.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-156/
PGE-MAN-157,Large Feeder Paddle,Manesty,Model unresolved,/assets/images/parts/manesty/model-unspecified/large-feeder-paddle.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-157/
PGE-MAN-158,Turret Cover,Manesty,Model unresolved,/assets/images/parts/manesty/model-unspecified/turret-cover.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-158/
PGE-MAN-159,Variable Speed Cog Belt,Manesty,Model unresolved,/assets/images/parts/manesty/model-unspecified/variable-speed-cog-belt.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-159/
PGE-MAN-160,Rubber Hopper Connector,Manesty,Model unresolved,/assets/images/parts/manesty/multi-model/rubber-hopper-connector.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-160/
PGE-MAN-161,Speed Adjust Handwheel,Manesty,Model unresolved,/assets/images/parts/manesty/multi-model/speed-adjust-handwheel.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-161/
PGE-MAN-162,Ejection Cam,Manesty,NOVAPRESS,/assets/images/parts/manesty/novapress/ejection-cam.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-162/
PGE-MAN-163,Reject Gate,Manesty,Model unresolved,/assets/images/parts/manesty/novapress/reject-gate.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-163/
PGE-MAN-164,Scraper Blade,Manesty,Novapress,/assets/images/parts/manesty/novapress/scraper-blade.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-164/
PGE-MAN-165,Lower Fill Cam 16Mm - Eu D,Manesty,NOVAPRESS,/assets/images/parts/manesty/novapress-2/lower-fill-cam-16mm-eu-d.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-165/
PGE-MAN-166,Upper Lowering Cam D,Manesty,Model unresolved,/assets/images/parts/manesty/novapress-2/upper-lowering-cam-d.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-166/
PGE-MAN-167,Lower Fill Cam 13Mm Eu B,Manesty,Model unresolved,/assets/images/parts/manesty/novapress-diamond/lower-fill-cam-13mm-eu-b.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-167/
PGE-MAN-168,Lower Fill Cam 15Mm,Manesty,Model unresolved,/assets/images/parts/manesty/novapress-diamond/lower-fill-cam-15mm.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-168/
PGE-MAN-169,Double Drip Tray,Manesty,Model unresolved,/assets/images/parts/manesty/rotapress-mk-iia/double-drip-tray.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-169/
PGE-MAN-170,Drip Tray,Manesty,Model unresolved,/assets/images/parts/manesty/rotapress-mk-iia/drip-tray.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-170/
PGE-MAN-171,Feeder Motor,Manesty,Model unresolved,/assets/images/parts/manesty/rotapress-mk-iia/feeder-motor.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-171/
PGE-MAN-172,Fill Cam 11 16 Ipt B,Manesty,Model unresolved,/assets/images/parts/manesty/rotapress-mk-iia/fill-cam-11-16-ipt-b.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-172/
PGE-MAN-173,Guard Over Gears,Manesty,Model unresolved,/assets/images/parts/manesty/rotapress-mk-iia/guard-over-gears.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-173/
PGE-MAN-174,Hopper Adjusting Screw Long,Manesty,Model unresolved,/assets/images/parts/manesty/rotapress-mk-iia/hopper-adjusting-screw-long.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-174/
PGE-MAN-175,Hopper,Manesty,Model unresolved,/assets/images/parts/manesty/rotapress-mk-iia/hopper.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-175/
PGE-MAN-176,Inlet Tube Assembly With Bracket,Manesty,Model unresolved,/assets/images/parts/manesty/rotapress-mk-iia/inlet-tube-assembly-with-bracket.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-176/
PGE-MAN-177,Tablet Chute With Reject Mechanism,Manesty,Model unresolved,/assets/images/parts/manesty/rotapress-mk-iia/tablet-chute-with-reject-mechanism.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-177/
PGE-MAN-178,Tablet Chute,Manesty,Model unresolved,/assets/images/parts/manesty/rotapress-mk-iia/tablet-chute.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-178/
PGE-MAN-179,Upper Lifting Cam,Manesty,Model unresolved,/assets/images/parts/manesty/rotapress-mk-iia/upper-lifting-cam.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-179/
PGE-MAN-180,Upper Lowering Cam Ipt B,Manesty,Model unresolved,/assets/images/parts/manesty/rotapress-mk-iia/upper-lowering-cam-ipt-b.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-180/
PGE-MAN-181,13Mm Fill Cam B Type Bronze,Manesty,Model unresolved,/assets/images/parts/manesty/unipress/13mm-fill-cam-b-type-bronze.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-181/
PGE-MAN-182,13Mm Fill Cam B Type,Manesty,Model unresolved,/assets/images/parts/manesty/unipress/13mm-fill-cam-b-type.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-182/
PGE-MAN-183,18Mm Fill Cam B Type Bronze,Manesty,Model unresolved,/assets/images/parts/manesty/unipress/18mm-fill-cam-b-type-bronze.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-183/
PGE-MAN-184,21Mm Fill Cam D Type Bronze,Manesty,Model unresolved,/assets/images/parts/manesty/unipress/21mm-fill-cam-d-type-bronze.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-184/
PGE-MAN-185,Ejection Cam - B Tooling,Manesty,Unipress,/assets/images/parts/manesty/unipress/ejection-cam-b-tooling.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-185/
PGE-MAN-186,Feeder Sole Plate Insert Acetal,Manesty,Model unresolved,/assets/images/parts/manesty/unipress-2/feeder-sole-plate-insert-acetal.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-186/
PGE-MAN-187,Fill Cam 6Mm Eu B,Manesty,Model unresolved,/assets/images/parts/manesty/xpress-500/fill-cam-6mm-eu-b.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-187/
PGE-MAN-188,Turret 39 Station,Manesty,Model unresolved,/assets/images/parts/manesty/xpress-500/turret-39-station.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-188/
PGE-MAN-189,Turret 50 Station,Manesty,Model unresolved,/assets/images/parts/manesty/xpress-500/turret-50-station.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-189/
PGE-MAN-190,First Paddle,Manesty,Model unresolved,/assets/images/parts/manesty/xpress-500-unipress-2/first-paddle.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-190/
PGE-MAN-191,10Mm Bronze Fill Cam B,Manesty,Model unresolved,/assets/images/parts/manesty/xpress-700/10mm-bronze-fill-cam-b.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-191/
PGE-MAN-192,14Mm Bronze Fill Cam B,Manesty,Model unresolved,/assets/images/parts/manesty/xpress-700/14mm-bronze-fill-cam-b.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-192/
PGE-MAN-193,18Mm Bronze Fill Cam B,Manesty,Model unresolved,/assets/images/parts/manesty/xpress-700/18mm-bronze-fill-cam-b.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-193/
PGE-MAN-194,6Mm Bronze Fill Cam B,Manesty,Model unresolved,/assets/images/parts/manesty/xpress-700/6mm-bronze-fill-cam-b.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-194/
PGE-MAN-195,Bronze 8Mm Fill Cam B,Manesty,Model unresolved,/assets/images/parts/manesty/xpress-700/bronze-8mm-fill-cam-b.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-195/
PGE-MAN-196,First Plow Paddle Stainless Steel,Manesty,Model unresolved,/assets/images/parts/manesty/xpress-700/first-plow-paddle-stainless-steel.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-196/
PGE-MAN-197,Recirculating Feeder Sole Plate,Manesty,Model unresolved,/assets/images/parts/manesty/xpress-700/recirculating-feeder-sole-plate.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-197/
PGE-MAN-198,Second Plow Paddle Stainless Steel,Manesty,Model unresolved,/assets/images/parts/manesty/xpress-700/second-plow-paddle-stainless-steel.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-198/
PGE-MAN-199,Turret 61 Station,Manesty,Model unresolved,/assets/images/parts/manesty/xpress-700/turret-61-station.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-man-199/
PGE-STK-001,Bushing,Stokes,Model unresolved,/assets/images/parts/stokes/328/bushing.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-001/
PGE-STK-002,Dc Motor Controller,Stokes,Model unresolved,/assets/images/parts/stokes/328/dc-motor-controller.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-002/
PGE-STK-003,Die Lock Screw,Stokes,Model unresolved,/assets/images/parts/stokes/328/die-lock-screw.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-003/
PGE-STK-004,Feeder Cover Window,Stokes,Model unresolved,/assets/images/parts/stokes/328/feeder-cover-window.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-004/
PGE-STK-005,Feeder Pan,Stokes,Model unresolved,/assets/images/parts/stokes/328/feeder-pan.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-005/
PGE-STK-006,Flanged Idler Pulley,Stokes,328,/assets/images/parts/stokes/328/flanged-idler-pulley.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-006/
PGE-STK-007,Hold Down Cam,Stokes,Model unresolved,/assets/images/parts/stokes/328/hold-down-cam.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-007/
PGE-STK-008,Idler Bolt,Stokes,Model unresolved,/assets/images/parts/stokes/328/idler-bolt.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-008/
PGE-STK-009,Insert Cam Fill Variant,Stokes,Model unresolved,/assets/images/parts/stokes/328/insert-cam-fill-variant.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-009/
PGE-STK-010,Large Feeder Paddle With Plow,Stokes,Model unresolved,/assets/images/parts/stokes/328/large-feeder-paddle-with-plow.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-010/
PGE-STK-011,Large Stainless Feeder Paddle,Stokes,Model unresolved,/assets/images/parts/stokes/328/large-stainless-feeder-paddle.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-011/
PGE-STK-012,Leveling Eccentric,Stokes,Model unresolved,/assets/images/parts/stokes/328/leveling-eccentric.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-012/
PGE-STK-013,Lower Pull-Down Cam - 1-3/8 Inch Fill,Stokes,328,/assets/images/parts/stokes/328/lower-pull-down-cam-1-3-8-fill.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-013/
PGE-STK-014,Lower Pull-Down Cam - 11/16 Inch Fill,Stokes,328,/assets/images/parts/stokes/328/lower-pull-down-cam-11-16-fill.webp,Existing catalog card and image-path model folder,Identity confirmed; detailed function pending technical review,Format and terminology variants generated from confirmed part name,/parts/pge-stk-014/
